periodo,codigo_serie,perfil,imp_hist
2025-01,ALCOHOL EN GEL C/GLICERINA 250ML C/DOSIF,IPR,184000.0
2025-01,ALCOHOL EN GEL C/GLICERINA 500ML (DISC),FAR,1280.0600000000013
2025-01,ALCOHOL EN GEL C/GLICERINA 500ML (DISC),IPR,628499.04
2025-01,ALCOHOL EN GEL C/GLICERINA 65 ML,FAR,901800.0
2025-01,ALCOHOL EN GEL C/GLICERINA 65 ML,IPR,51250.2
2025-01,ALCOHOL EN GEL C/GLICERINA BIDON 5LTS,DRO,112476.0
2025-01,ALCOHOL EN GEL C/GLICERINA BIDON 5LTS,FAR,38234.7
2025-01,ALCOHOL EN GEL C/GLICERINA BIDON 5LTS,IPR,36130.12
2025-01,ALCOHOL EN GEL KIDS BLUE 60GRS,FAR,1073615.36
2025-01,ALCOHOL EN GEL KIDS PINK 60GRS,FAR,101234.2
2025-01,ALCOHOL EN GEL NEUTRO C/VALV DOSIF 250ML,IPU,363361.95
2025-01,ALCOHOL EN GEL NEUTRO C/VALV DOSIF 500ML,FAR,61549.46000000001
2025-01,ALCOHOL EN GEL NEUTRO C/VALV DOSIF 500ML,IPR,67037.5
2025-01,ALCOHOL EN GEL NEUTRO C/VALV DOSIF 500ML,IPU,0.0
2025-01,ALCOHOL ETILICO 1000ML,COM,19627.74
2025-01,ALCOHOL ETILICO 1000ML,DRO,3048599.35
2025-01,ALCOHOL ETILICO 1000ML,FAR,14659129.7434
2025-01,ALCOHOL ETILICO 1000ML,IPR,2481656.16
2025-01,ALCOHOL ETILICO 1000ML,IPU,5648038.6421
2025-01,ALCOHOL ETILICO 1000ML,SAN,141493.08
2025-01,ALCOHOL ETILICO 250ML,DRO,350232.47
2025-01,ALCOHOL ETILICO 250ML,FAR,6382382.7315
2025-01,ALCOHOL ETILICO 250ML,IPR,367857.67000000004
2025-01,ALCOHOL ETILICO 500ML,COM,23730.04
2025-01,ALCOHOL ETILICO 500ML,DRO,734667.37
2025-01,ALCOHOL ETILICO 500ML,FAR,17056829.028
2025-01,ALCOHOL ETILICO 500ML,IPR,909591.8
2025-01,ALCOHOL ETILICO 500ML,OSP,18791.4
2025-01,ALCOHOL IODADO 1000ML - DELVA,DRO,116052.6
2025-01,ALCOHOL IODADO 1000ML - DELVA,FAR,478640.75
2025-01,ALCOHOL IODADO 1000ML - DELVA,IPR,138779.55000000002
2025-01,ALCOHOL IODADO 100ML,FAR,1188646.9037
2025-01,ALCOHOL IODADO 100ML,IPR,192704.4
2025-01,ALCOHOL IODADO 100ML,PER,2336.2
2025-01,ALENDRONATO 70 MG COMP,IPU,1691.44
2025-01,ALFARE X 400 GR AR,DRO,1052242.2
2025-01,ALFARE X 400 GR AR,IPU,1402892.9328000003
2025-01,ALGODON EN POMPONES,FAR,33256.8
2025-01,ALGODON PLEGADO 100G SUPER,FAR,122705.58
2025-01,ALGODON PLEGADO 100G SUPER,PER,629.26
2025-01,ALGODON PLEGADO 140G,DRO,838.6
2025-01,ALGODON PLEGADO 140G,FAR,322844.25
2025-01,ALGODON PLEGADO 140G,FIN,36477.2316
2025-01,ALGODON PLEGADO 300G,DRO,130586.4
2025-01,ALGODON PLEGADO 300G,FAR,311684.53
2025-01,ALGODON PLEGADO 300G,FIN,85983.985
2025-01,ALGODON PLEGADO 500G,COM,348776.6
2025-01,ALGODON PLEGADO 500G,DRO,5638504.57
2025-01,ALGODON PLEGADO 500G,FAR,12010069.2172
2025-01,ALGODON PLEGADO 500G,FIN,529036.7368
2025-01,ALGODON PLEGADO 500G,IPR,27871656.25
2025-01,ALGODON PLEGADO 500G,IPU,20459398.0736
2025-01,ALGODON PLEGADO 500G,OES,2131992.0
2025-01,ALGODON PLEGADO 500G,OSP,4037.24
2025-01,ALGODON PLEGADO 500G,OSU,2030710.7
2025-01,ALGODON PLEGADO 65G,COM,4693.44
2025-01,ALGODON PLEGADO 65G,DRO,27255.2
2025-01,ALGODON PLEGADO 65G,FAR,383197.9926
2025-01,ALGODON PLEGADO 65G,FIN,31130.965
2025-01,ALIMENTO BOOST NEUTRAL X 370 GR,FAR,74090.2
2025-01,ALIMENTO BOOST NEUTRAL X 370 GR,IPU,158535.36
2025-01,ALIMENTO BOOST NEUTRAL X 740 GR,IPU,363478.0164
2025-01,ALIMENTO BOOST POWDER NEUTRAL X 740 GR,FAR,70794.24
2025-01,ALIMENTO BOOST RTD CLASSIC CHOCOLATE X 200 ML,FAR,1468272.0
2025-01,ALIMENTO BOOST RTD CLASSIC VAINILLA X 200 ML,FAR,2823600.0
2025-01,ALIMENTO BOOST VAINILLA X 370 GR,DRO,143944.38
2025-01,ALIMENTO BOOST VAINILLA X 370 GR,FAR,39809.0
2025-01,ALIMENTO BOOST VAINILLA X 740 GR,DRO,264931.92
2025-01,ALIMENTO BOOST VAINILLA X 740 GR,FAR,14322.33
2025-01,ALIMENTO MONOGEN X 400 GR,DRO,53142.9
2025-01,ALIMENTO MONOGEN X 400 GR,IPR,512587.27
2025-01,ALIMENTO SMOFKABIVEN CENTRAL 1970 ML BOLSA,IPR,1887218.08
2025-01,ALLOPURINOL 300 MG COMP,DRO,1031700.0
2025-01,ALLOPURINOL 300 MG COMP,IPR,7163.8
2025-01,ALPRAZOLAM 0.5 MG COMP,IPR,15123.0
2025-01,ALPRAZOLAM 1 MG COMP,IPR,50127.0
2025-01,ALPRAZOLAM 2 MG COMP,OES,22050.0
2025-01,ALPROSTADIL 500 MCG X 1 ML AMP,IPR,498665.68
2025-01,ALPROSTADIL 500 MCG X 1 ML AMP,IPU,90900.0
2025-01,AMBO HEMO SMS 40G AZUL C/BOLSILLO XL,FAR,125375.0
2025-01,AMBO HEMO SMS 45 AZUL C/BOLSILLO XL,OES,2148475.2
2025-01,AMBO HEMO SMS 45G AZUL C/BOLSILLO L,OES,1678480.0
2025-01,AMBO HEMO SMS 45G AZUL C/BOLSILLO XXL,OES,3058566.4
2025-01,AMIKACINA 500 MG X 2 ML AMP,DRO,1537084.0
2025-01,AMIKACINA 500 MG X 2 ML AMP,IPR,475935.0
2025-01,AMIKACINA 500 MG X 2 ML AMP,IPU,1458000.0
2025-01,AMIKACINA 500 MG X 2 ML AMP,OES,898004.0
2025-01,AMIKACINA 500 MG X 2 ML AMP,OSP,110860.0
2025-01,AMINOFILINA 240 MG X 10 ML AMP,DRO,1050100.0
2025-01,AMINOFILINA 240 MG X 10 ML AMP,IPR,51136.0
2025-01,AMIODARONA 150 MG X 3 ML AMP,DRO,1616666.0
2025-01,AMIODARONA 150 MG X 3 ML AMP,IPR,5918974.5
2025-01,AMIODARONA 150 MG X 3 ML AMP,IPU,5038253.02
2025-01,AMIODARONA 150 MG X 3 ML AMP,OES,107580.0
2025-01,AMITRIPTILINA 25 MG COMP,IPU,2002770.0
2025-01,AMLODIPINA 10 MG COMP,DRO,408700.0
2025-01,AMLODIPINA 10 MG COMP,IPU,886160.0
2025-01,AMLODIPINA 10 MG COMP,OES,234100.0
2025-01,AMLODIPINA 5 MG COMP,IPR,92040.0
2025-01,AMLODIPINA 5 MG COMP,OES,289260.0
2025-01,AMOXICILINA + A. CLAVUL (250/62.5) MG X 90 ML SUSP,DRO,2700000.0
2025-01,AMOXICILINA + A. CLAVUL (250/62.5) MG X 90 ML SUSP,IPR,40500.0
2025-01,AMOXICILINA + A. CLAVUL (250/62.5) MG X 90 ML SUSP,IPU,20500.0
2025-01,AMOXICILINA + A. CLAVUL (400/57) MG X 70 ML SUSP,DRO,218219.5
2025-01,AMOXICILINA + A. CLAVUL (400/57) MG X 70 ML SUSP,IPR,45221.3
2025-01,AMOXICILINA + A. CLAVUL (875/125) MG COMP,IPR,19090.4
2025-01,AMOXICILINA + A. CLAVUL (875/125) MG COMP,IPU,679000.0
2025-01,AMOXICILINA + A. CLAVUL (875/125) MG COMP,OES,4716392.1
2025-01,AMOXICILINA 500 MG COMP,IPR,17238.4
2025-01,AMOXICILINA 500 MG COMP,IPU,11420995.0
2025-01,AMOXICILINA 500 MG COMP,OES,461508.8
2025-01,AMOXICILINA 500 MG X 90 ML SUSP,DRO,313966.08
2025-01,AMOXICILINA 500 MG X 90 ML SUSP,OES,142579.2
2025-01,AMPICILINA + SULBACTAM (1/0.5) G X 10 ML AMP,DRO,1597824.0
2025-01,AMPICILINA + SULBACTAM (1/0.5) G X 10 ML AMP,IPR,47126889.0
2025-01,AMPICILINA + SULBACTAM (1/0.5) G X 10 ML AMP,IPU,119653602.0
2025-01,AMPICILINA + SULBACTAM (1/0.5) G X 10 ML AMP,OES,11395340.0
2025-01,AMPICILINA 1 G AMP,DRO,12615761.0
2025-01,AMPICILINA 1 G AMP,IPR,10084563.74
2025-01,AMPICILINA 1 G AMP,IPU,20649574.0
2025-01,AMPICILINA 1 G AMP,OES,3439335.0
2025-01,AMPICILINA 500 MG AMP,IPU,340000.0
2025-01,ANFOTERICINA B LIPOSOMAL 50 MG FA C/SOLVENTE,DRO,103311846.32
2025-01,ANFOTERICINA B LIPOSOMAL 50 MG FA C/SOLVENTE,IPR,12444444.8
2025-01,ANFOTERICINA B LIPOSOMAL 50 MG FA C/SOLVENTE,IPU,416777562.4
2025-01,ANFOTERICINA B LIPOSOMAL 50 MG FA C/SOLVENTE,OES,12229980.0
2025-01,ANFOTERICINA B LIPOSOMAL 50 MG FA C/SOLVENTE,OSU,9075000.0
2025-01,ANFOTERICINA B-50 MG INY LIOF,DRO,2596436.5
2025-01,ANFOTERICINA B-50 MG INY LIOF,FAR,242072.85
2025-01,ANFOTERICINA B-50 MG INY LIOF,IPR,1972444.87
2025-01,ANFOTERICINA B-50 MG INY LIOF,OES,2276778.55
2025-01,ANIDULAFUNGINA 100 MG AMP,IPR,3533098.3
2025-01,ANILLO CONVEXO OVALADO 30 X 48 MM ADAPT COD 79602,FAR,84775.6
2025-01,ANILLO PLANO HIDROCOLOIDE 98MM MOLDEABLE COD 7806,OSU,114608.94
2025-01,ANTIPARRA POLICARBONATO CRISTAL,DRO,6292.32
2025-01,ANTIPARRA POLICARBONATO CRISTAL,FAR,11221.32
2025-01,ANTIPARRA POLICARBONATO CRISTAL,FIN,2763.686
2025-01,ANTIPARRA POLICARBONATO CRISTAL LIVIANA MP5,DRO,215188.0
2025-01,ANTIPARRA POLICARBONATO CRISTAL LIVIANA MP5,FAR,20109.84
2025-01,ANTIPARRA POLICARBONATO CRISTAL LIVIANA MP5,IPR,14518.1
2025-01,ANTISEPT CLORHEX 1%ALCOH 61% 500ML AVAGARD CHG9200,IPR,1349361.36
2025-01,ANTISEPTICO CLORHEXIDINA JAB. 4%  250ML C/DOSIF.,FAR,2311258.85
2025-01,ANTISEPTICO CLORHEXIDINA JAB. 4%  250ML C/DOSIF.,IPR,141061.24
2025-01,ANTISEPTICO CLORHEXIDINA JAB. 4%  250ML C/DOSIF.,OES,302016.0
2025-01,ANTISEPTICO CLORHEXIDINA JAB. 4%  250ML C/DOSIF.,SAN,27276.3
2025-01,ANTISEPTICO CLORHEXIDINA JAB. 4%  500ML C/DOSIF.,FAR,418677.16
2025-01,ANTISEPTICO CLORHEXIDINA JAB. 4%  500ML C/DOSIF.,IPR,1975946.68
2025-01,ANTISEPTICO CLORHEXIDINA JAB. 4%  500ML C/DOSIF.,IPU,10093600.0
2025-01,ANTISEPTICO CLORHEXIDINA JAB. 4% 1000ML,FAR,281074.45999999996
2025-01,ANTISEPTICO CLORHEXIDINA JAB. 4% 1000ML,IPR,972192.78
2025-01,ANTISEPTICO CLORHEXIDINA JAB. 4% 250ML C/DOSIF.,DRO,1554013.47
2025-01,ANTISEPTICO CLORHEXIDINA JAB. 4% 250ML C/DOSIF.,FAR,505181.27
2025-01,ANTISEPTICO CLORHEXIDINA JAB. 4% 250ML C/DOSIF.,IPR,1173834.32
2025-01,ANTISEPTICO CLORHEXIDINA JAB. 4% 250ML C/DOSIF.,OES,717288.0
2025-01,ANTISEPTICO CLORHEXIDINA JAB. 4% 500ML C/DOSIF.,COM,34826.24
2025-01,ANTISEPTICO CLORHEXIDINA JAB. 4% 500ML C/DOSIF.,DRO,534712.9199999999
2025-01,ANTISEPTICO CLORHEXIDINA JAB. 4% 500ML C/DOSIF.,FAR,499390.39
2025-01,ANTISEPTICO CLORHEXIDINA JAB. 4% 500ML C/DOSIF.,IPR,8519602.32
2025-01,ANTISEPTICO CLORHEXIDINA JAB. 4% 500ML C/DOSIF.,OES,4464900.0
2025-01,ANTISEPTICO IODOPOVIDONA JAB. 5% X 100 ML (C),DRO,48630.0
2025-01,ANTISEPTICO IODOPOVIDONA JAB. 5% X 100 ML (C),FAR,60683.32
2025-01,ANTISEPTICO IODOPOVIDONA JAB. 5% X 100 ML (C),IPR,9725.76
2025-01,ANTISEPTICO IODOPOVIDONA JAB. 5% X 1000 ML,FAR,25931.38
2025-01,ANTISEPTICO IODOPOVIDONA JAB. 5% X 1000 ML,IPR,1285337.02
2025-01,ANTISEPTICO IODOPOVIDONA JAB. 5% X 1000 ML,IPU,642200.0
2025-01,ANTISEPTICO IODOPOVIDONA JAB. 5% X 1000 ML,OES,2769817.05
2025-01,ANTISEPTICO IODOPOVIDONA JAB. 5% X 250 ML C/DOSIF.,IPU,0.01
2025-01,ANTISEPTICO IODOPOVIDONA JAB. 5% X 250 ML C/DOSIF.,OES,187776.0
2025-01,ANTISEPTICO IODOPOVIDONA JAB. 5% X 250 ML C/DOSIF.,SAN,31163.9
2025-01,ANTISEPTICO IODOPOVIDONA JAB. 5% X 500 ML C/DOSIF.,FAR,333266.74
2025-01,ANTISEPTICO IODOPOVIDONA JAB. 5% X 500 ML C/DOSIF.,IPR,180681.36
2025-01,ANTISEPTICO IODOPOVIDONA JAB. 5% X 5000 ML,IPR,186999.66999999998
2025-01,ANTISEPTICO IODOPOVIDONA SOL. 10% X 100 ML,DRO,0.0
2025-01,ANTISEPTICO IODOPOVIDONA SOL. 10% X 100 ML,FAR,70169.2
2025-01,ANTISEPTICO IODOPOVIDONA SOL. 10% X 1000 ML,DRO,1039148.56
2025-01,ANTISEPTICO IODOPOVIDONA SOL. 10% X 1000 ML,FAR,585719.45
2025-01,ANTISEPTICO IODOPOVIDONA SOL. 10% X 1000 ML,IPR,11141993.71
2025-01,ANTISEPTICO IODOPOVIDONA SOL. 10% X 1000 ML,IPU,6894357.359999999
2025-01,ANTISEPTICO IODOPOVIDONA SOL. 10% X 1000 ML,OES,7266424.59
2025-01,ANTISEPTICO IODOPOVIDONA SOL. 10% X 250 ML C/DOSIF.,DRO,204868.2
2025-01,ANTISEPTICO IODOPOVIDONA SOL. 10% X 250 ML C/DOSIF.,FAR,103826.59
2025-01,ANTISEPTICO IODOPOVIDONA SOL. 10% X 250 ML C/DOSIF.,IPR,6189677.756
2025-01,ANTISEPTICO IODOPOVIDONA SOL. 10% X 250 ML C/DOSIF.,IPU,0.01
2025-01,ANTISEPTICO IODOPOVIDONA SOL. 10% X 250 ML C/DOSIF.,OES,658185.6
2025-01,ANTISEPTICO IODOPOVIDONA SOL. 10% X 500 ML C/DOSIF.,DRO,2441151.2
2025-01,ANTISEPTICO IODOPOVIDONA SOL. 10% X 500 ML C/DOSIF.,FAR,177195.07
2025-01,ANTISEPTICO IODOPOVIDONA SOL. 10% X 500 ML C/DOSIF.,IPR,457878.24
2025-01,ANTISEPTICO IODOPOVIDONA SOL. 10% X 5000 ML,DRO,143172.89
2025-01,ANTISEPTICO IODOPOVIDONA SOL. 10% X 5000 ML,FAR,552569.89
2025-01,ANTISEPTICO IODOPOVIDONA SOL. 10% X 5000 ML,IPR,4427188.72
2025-01,APOSITO  4  CM X 5CM TRANSP FILM,FAR,56240.93
2025-01,APOSITO  4  CM X 5CM TRANSP FILM,IPR,22357.0
2025-01,APOSITO  4.4CM X 4.4CM TEGADERM 1622 TRANSP,DRO,109214.0
2025-01,APOSITO  4.4CM X 4.4CM TEGADERM 1622 TRANSP,FAR,597702.71
2025-01,APOSITO  4.4CM X 4.4CM TEGADERM 1622 TRANSP,IPR,99209.0
2025-01,APOSITO  4.4CM X 4.4CM TEGADERM 1622 TRANSP,OES,178801.7
2025-01,APOSITO  6  CM X 7CM TEGADERM 1624 TRANSP,DRO,109214.0
2025-01,APOSITO  6  CM X 7CM TEGADERM 1624 TRANSP,FAR,1416219.62
2025-01,APOSITO  6  CM X 7CM TEGADERM 1624 TRANSP,IPR,1160002.0
2025-01,APOSITO  6  CM X 7CM TEGADERM 1624 TRANSP,OES,75993.36
2025-01,APOSITO  6  CM X 7CM TEGADERM ESTUCHE NEXCARE,FAR,115832.78
2025-01,APOSITO  6  CM X 7CM TRANSP FILM,COM,214540.0
2025-01,APOSITO  6  CM X 7CM TRANSP FILM,DRO,25745.0
2025-01,APOSITO  6  CM X 7CM TRANSP FILM,FAR,124350.83
2025-01,APOSITO  6  CM X 7CM TRANSP FILM,IPR,87910.76
2025-01,APOSITO  6  CM X 7CM TRANSP FILM CAJITA,FAR,286773.876
2025-01,APOSITO  6  CM X 7CM TRANSP FILM CAJITA,FIN,28906.5122
2025-01,APOSITO  7 CM X  9CM TEGADERM 90021 HYDROCOL OVAL,FAR,73718.66
2025-01,APOSITO  8.5CM X 11.5CM TEGADERM IV1685 ADV SECUREMT,COM,4244534.5
2025-01,APOSITO  8.5CM X 11.5CM TEGADERM IV1685 ADV SECUREMT,DRO,871440.0
2025-01,APOSITO 10  CM X 10CM TEGADERM 90002 HYDROCOL CUAD (DISC),FAR,139644.15
2025-01,APOSITO 10  CM X 10CM TRANSP FILM + PAD,FAR,237861.46
2025-01,APOSITO 10  CM X 10CM TRANSP FILM + PAD,FIN,27841.3966
2025-01,APOSITO 10  CM X 12CM TEGADERM 1626 TRANSP,DRO,472678.98
2025-01,APOSITO 10  CM X 12CM TEGADERM 1626 TRANSP,FAR,5486574.82
2025-01,APOSITO 10  CM X 12CM TEGADERM 1626 TRANSP,OES,82244.64
2025-01,APOSITO 10  CM X 12CM TEGADERM 90023 HYDROCOL THIN (DISC),FAR,123104.82
2025-01,APOSITO 10  CM X 12CM TEGADERM ESTUCHE NEXCARE,DRO,60815.8
2025-01,APOSITO 10  CM X 12CM TEGADERM ESTUCHE NEXCARE,FAR,1267636.37
2025-01,APOSITO 10  CM X 12CM TRANSP FILM,COM,5416560.0
2025-01,APOSITO 10  CM X 12CM TRANSP FILM,DRO,44089.0
2025-01,APOSITO 10  CM X 12CM TRANSP FILM,FAR,686764.14
2025-01,APOSITO 10  CM X 12CM TRANSP FILM,IPR,-45138.02
2025-01,APOSITO 10  CM X 12CM TRANSP FILM,OES,740201.76
2025-01,APOSITO 10  CM X 20CM TRANSP FILM + PAD,FAR,206615.52000000002
2025-01,APOSITO 10  CM X 20CM TRANSP FILM + PAD,IPR,11150.91
2025-01,APOSITO 10 CM X 30CM TRASNPFILM + PAD,FAR,64139.45
2025-01,APOSITO 10 CM X 30CM TRASNPFILM + PAD,IPR,42343.2
2025-01,APOSITO 15  CM X 20CM TEGADERM 1628 TRANSP,DRO,184034.3
2025-01,APOSITO 15  CM X 20CM TEGADERM 1628 TRANSP,FAR,284990.38
2025-01,APOSITO 15  CM X 20CM TRANSP FILM,FAR,153816.09999999998
2025-01,APOSITO 15  CM X 20CM TRANSP FILM,IPR,125512.0
2025-01,APOSITO 20  CM X 30CM TEGADERM 1629 TRANSP,FAR,281169.03
2025-01,APOSITO 5 X 10 CM HEMOSTATICO CURACEL FIBRILAR,OES,7003993.44
2025-01,APOSITO ADHES              5X10CM TELFA (7539LF),IPR,539496.0
2025-01,APOSITO ADHES POST/QUIR 10X10CM CLINICARE,FAR,53246.56
2025-01,APOSITO ADHES POST/QUIR 10X10CM CLINICARE,FIN,49785.554
2025-01,APOSITO ADHES POST/QUIR 10X15CM CLINICARE,FAR,71028.91
2025-01,APOSITO ADHES POST/QUIR 10X20CM CLINICARE,FAR,66958.85
2025-01,APOSITO ADHES POST/QUIR 10X25CM CLINICARE,FAR,57058.0
2025-01,APOSITO ADHES POST/QUIR 10X30CM CLINICARE,FAR,27921.72
2025-01,APOSITO ADHES SILICONA REDUC CICATRIZ 4X15,DRO,22194.54
2025-01,APOSITO ADHES SILICONA REDUC CICATRIZ 4X15,FAR,369909.0
2025-01,APOSITO ADHES SILICONA REDUC CICATRIZ 4X15,FIN,108506.6448
2025-01,APOSITO ALGINATO CALCIO 10X10 CALCICARE COD 9937,FAR,2836174.02
2025-01,APOSITO ALGINATO CALCIO 10X10 CALCICARE COD 9937,IPR,346284.08999999997
2025-01,APOSITO ALGINATO CALCIO 10X10 CALCICARE COD 9937,OES,112853.34
2025-01,APOSITO ALGINATO CALCIO 10X20 CALCICARE COD 9939,FAR,368077.72
2025-01,APOSITO ALGINATO CALCIO 10X20CM CURASORB (9238),DPM,299360.0
2025-01,APOSITO ALGINATO CALCIO 30.5 CM CALCICARE COD 9940,FAR,398124.02
2025-01,APOSITO ALGINATO CALCIO 30.5 CM CALCICARE COD 9940,IPR,98912.8
2025-01,APOSITO ALGODON/GASA 10X20 10GRS GRANEL,DRO,709995.0
2025-01,APOSITO ALGODON/GASA 10X20 10GRS GRANEL,FAR,137598.91999999998
2025-01,APOSITO ALGODON/GASA 10X20 10GRS GRANEL,IPR,863344.02
2025-01,APOSITO ALGODON/GASA 10X20 DE 18GRS  DOBLE SOB EST.,COM,111990.0
2025-01,APOSITO ALGODON/GASA 10X20 DE 18GRS  DOBLE SOB EST.,IPR,340612.5
2025-01,APOSITO ALGODON/GASA 10X20 DE 18GRS  DOBLE SOB EST.,IPU,1903830.0
2025-01,APOSITO ALGODON/GASA 10X20 DE 18GRS  DOBLE SOB EST.,OES,13001156.2
2025-01,APOSITO ALGODON/GASA 10X20 GRANEL,FAR,147563.0
2025-01,APOSITO ALGODON/GASA 10X20 GRANEL,IPR,1270486.44
2025-01,APOSITO ALGODON/GASA 10X20 SIMPLE SOB EST,IPR,309040.0
2025-01,APOSITO ALGODON/GASA 10X20 SIMPLE SOB EST.,COM,55995.0
2025-01,APOSITO ALGODON/GASA 10X20 SIMPLE SOB EST.,DRO,189997.5
2025-01,APOSITO ALGODON/GASA 10X20 SIMPLE SOB EST.,FAR,148421.75
2025-01,APOSITO ALGODON/GASA 10X20 SIMPLE SOB EST.,IPR,604705.0
2025-01,APOSITO ALGODON/GASA 10X20 SIMPLE SOB EST.,IPU,671940.0
2025-01,APOSITO ALGODON/GASA 10X20 SIMPLE SOBRE,COM,111990.0
2025-01,APOSITO ALGODON/GASA 10X20 SIMPLE SOBRE,DPM,67635.0
2025-01,APOSITO ALGODON/GASA 10X20 SIMPLE SOBRE,DRO,287440.0
2025-01,APOSITO ALGODON/GASA 10X20 SIMPLE SOBRE,FAR,48868.15
2025-01,APOSITO ALGODON/GASA 12X20 GRANEL,FAR,172496.84
2025-01,APOSITO ALGODON/GASA 12X20 GRANEL,IPR,124354.291
2025-01,APOSITO ALGODON/GASA 12X20 SIMPLE SOB EST.,FAR,82205.3
2025-01,APOSITO ALGODON/GASA 12X20 SIMPLE SOB EST.,IPR,615440.7664
2025-01,APOSITO ALGODON/GASA 14X22 DOBLE SOB EST (P.PARTO) (DISC),OES,2631735.6
2025-01,APOSITO ALGODON/GASA 15X20 10GRS GRANEL,IPR,134997.45
2025-01,APOSITO ALGODON/GASA 15X20 10GRS GRANEL,OSU,76797.52
2025-01,APOSITO ALGODON/GASA 15X20 SIMPLE SOB EST.,DRO,510570.0
2025-01,APOSITO ALGODON/GASA 15X20 SIMPLE SOB EST.,FAR,80426.73
2025-01,APOSITO ALGODON/GASA 15X20 SIMPLE SOB EST. A GRANEL,DRO,1806572.74
2025-01,APOSITO ALGODON/GASA 25X20 GRANEL (DISC),DRO,704832.14
2025-01,APOSITO ALGODON/GASA 25X20 GRANEL (DISC),FAR,24010.32
2025-01,APOSITO ALGODON/GASA 8X20 GRANEL,FAR,65589.0
2025-01,APOSITO ALGODON/GASA 8X20 SIMPLE SOB EST.,IPR,423720.0
2025-01,APOSITO ANTIBACT ESPUMA 20X20CM AMD (55588AMDX),DPM,316289.44
2025-01,APOSITO ANTIBACT ESPUMA 20X20CM AMD (55588AMDX),FAR,580758.77
2025-01,APOSITO HIDRO EXTRA DELGADO 10X10 RESTORE COD 9921(DISC),FAR,440966.4
2025-01,APOSITO HIDRO EXTRA DELGADO 10X10 RESTORE COD 9921(DISC),OES,20156.76
2025-01,APOSITO HIDRO EXTRA DELGADO 20X20 RESTORE COD 9925(DISC),FAR,197888.815
2025-01,APOSITO HIDROCOL/ALGINAT 10X10CM ULTECPRO (9801),COM,389146.5
2025-01,APOSITO HIDROCOLOIDE B.BISELADO 10X10 RESTORE 9956 (DISC),FAR,237671.58000000002
2025-01,APOSITO HIDROCOLOIDE B.BISELADO 20X20 RESTORE 9958(DISC),DRO,457778.4
2025-01,APOSITO HIDROCOLOIDE B.BISELADO 20X20 RESTORE 9958(DISC),FAR,122920.38
2025-01,APOSITO HIDROCOLOIDE CX 20X20 CM RESTORE COD 9936 (DISC),FAR,130179.87
2025-01,APOSITO HIDROCOLOIDE CX 20X20 CM RESTORE COD 9936 (DISC),OES,255324.8
2025-01,APOSITO PARA INCONTINENCIA LEVE EXTRA DISCREET,FAR,353115.78
2025-01,APOSITO PARA INCONTINENCIA LEVE HOMBRE,FAR,200758.64
2025-01,APOSITO PARA INCONTINENCIA LEVE IG DISCREET EXTRA,FAR,38118.6
2025-01,APOSITO PARA INCONTINENCIA LEVE IG DISCREET MAXI,FAR,67190.76000000001
2025-01,APOSITO PARA INCONTINENCIA LEVE IG DISCREET NOCTURNO,FAR,63753.04
2025-01,APOSITO PARA INCONTINENCIA LEVE MAXI DISCREET,FAR,242723.3
2025-01,APOSITO PARA INCONTINENCIA LEVE MAXI GOOD NIGHT,FAR,530158.78
2025-01,APOSITO PARA INCONTINENCIA LEVE MICRO,FAR,18889.77
2025-01,APOSITO PARA INCONTINENCIA LEVE MINI,FAR,45444.44
2025-01,APOSITO PARA INCONTINENCIA LEVE NORMAL DISCREET,FAR,306750.27
2025-01,APOSITO POST PARTO EST GASANA 10X20,DRO,157565.4
2025-01,APOSITO POST PARTO EST GASANA 10X20,FAR,20798.64
2025-01,APOSITO PROTECTOR ANTIBACTERIAL C/PLATA AG+ CAJA,FAR,47994.36
2025-01,APOSITO PROTECTOR ANTIBACTERIAL C/PLATA AG+ CAJA,FIN,32107.8854
2025-01,APOSITO PROTECTOR P/NIÑOS FUN  CAJA,FAR,55194.57
2025-01,APOSITO PROTECTOR P/NIÑOS FUN  CAJA,FIN,18630.3469
2025-01,APOSITO PROTECTOR P/NIÑOS OUCH! CAJA,FAR,38939.05
2025-01,APOSITO PROTECTOR P/NIÑOS OUCH! CAJA,FIN,7997.133
2025-01,APOSITO PROTECTOR PLASTICO,DRO,37647.9
2025-01,APOSITO PROTECTOR PLASTICO,FAR,127214.0
2025-01,APOSITO PROTECTOR PLASTICO,FIN,11363.8843
2025-01,APOSITO PROTECTOR PLASTICO TRYPACK,FAR,142019.12
2025-01,APOSITO PROTECTOR PLASTICO TRYPACK,FIN,10148.587
2025-01,APOSITO PROTECTOR POST EXTRACCION BANDERM,DRO,93415.28
2025-01,APOSITO PROTECTOR POST EXTRACCION BANDERM,FAR,10403.35
2025-01,APOSITO PROTECTOR POST EXTRACCION BANDERM,IPR,111147.88
2025-01,APOSITO QUIRURGICO ESTERIL  7X20CM,DRO,11390.4
2025-01,APOSITO QUIRURGICO ESTERIL  7X20CM,FAR,1603198.8
2025-01,APOSITO QUIRURGICO ESTERIL 10X10CM,DRO,40085.14
2025-01,APOSITO QUIRURGICO ESTERIL 10X10CM,FAR,2086593.23
2025-01,APOSITO QUIRURGICO ESTERIL 10X20CM,DRO,275389.8
2025-01,APOSITO QUIRURGICO ESTERIL 10X20CM,FAR,2074002.0
