periodo;codigo_serie;perfil;cliente_id;Grupo;periodo_ponderacion;ponderador_mes;yhat_cliente;li_cliente;ls_cliente;submodelo;version_param;clasificacion_serie;nivel_agregacion;precio_base;precio_ajustado;monto_yhat;monto_li;monto_ls;months_diff
2026-06;GUANTES CIRUGIA ESTERIL N°8 PL;IPR;6723;SIN GRUPO;2025-06;0,080591;500;0;999;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;4
2026-06;GUANTES CIRUGIA ESTERIL N°8 PL;IPR;6743;CEMIC;2025-06;0,067159;416;0;833;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;4
2026-06;GUANTES CIRUGIA ESTERIL N°8 PL;IPR;6820;SANTA CATALINA;2025-06;0,013432;83;0;167;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;4
2026-06;GUANTES CIRUGIA ESTERIL N°8 PL;IPR;7298;SIN GRUPO;2025-06;0,134318;833;0;1666;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;4
2026-06;GUANTES CIRUGIA ESTERIL N°8 PL;IPR;7789;ASOCIACION ESPAÑOLA;2025-06;0,053727;333;0;666;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;4
2026-06;GUANTES CIRUGIA ESTERIL N°8 PL;IPR;8050;HOSPITALARIOS FECLIBA;2025-06;0,006716;42;0;83;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;4
2026-07;GUANTES CIRUGIA ESTERIL N°8 PL;IPR;12736;SIN GRUPO;2025-07;0,019531;121;0;242;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;5
2026-07;GUANTES CIRUGIA ESTERIL N°8 PL;IPR;13840;OSPLAD TE;2025-07;0,058594;363;0;727;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;5
2026-07;GUANTES CIRUGIA ESTERIL N°8 PL;IPR;2355;SWISS MEDICAL GROUP;2025-07;0,003906;24;0;48;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;5
2026-07;GUANTES CIRUGIA ESTERIL N°8 PL;IPR;4942;ITALIANO LA PLATA;2025-07;0,390625;2422;0;4844;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;5
2026-07;GUANTES CIRUGIA ESTERIL N°8 PL;IPR;6275;SIN GRUPO;2025-07;0,039062;242;0;484;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;5
2026-07;GUANTES CIRUGIA ESTERIL N°8 PL;IPR;6820;SANTA CATALINA;2025-07;0,019531;121;0;242;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;5
2026-07;GUANTES CIRUGIA ESTERIL N°8 PL;IPR;6828;SANTA CATALINA;2025-07;0,078125;484;0;969;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;5
2026-07;GUANTES CIRUGIA ESTERIL N°8 PL;IPR;7739;OBSBA;2025-07;0,390625;2422;0;4844;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;5
2026-08;GUANTES CIRUGIA ESTERIL N°8 PL;IPR;2355;SWISS MEDICAL GROUP;2025-08;0,41452;2570;0;5140;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;6
2026-08;GUANTES CIRUGIA ESTERIL N°8 PL;IPR;6275;SIN GRUPO;2025-08;0,093677;581;0;1162;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;6
2026-08;GUANTES CIRUGIA ESTERIL N°8 PL;IPR;8050;HOSPITALARIOS FECLIBA;2025-08;0,023419;145;0;290;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;6
2026-08;GUANTES CIRUGIA ESTERIL N°8 PL;IPR;8870;SIN GRUPO;2025-08;0,468384;2904;0;5808;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;6
2026-09;GUANTES CIRUGIA ESTERIL N°8 PL;IPR;2355;SWISS MEDICAL GROUP;2025-09;0,592875;3676;0;7352;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;7
2026-09;GUANTES CIRUGIA ESTERIL N°8 PL;IPR;6275;SIN GRUPO;2025-09;0,279898;1735;0;3471;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;7
2026-09;GUANTES CIRUGIA ESTERIL N°8 PL;IPR;8050;HOSPITALARIOS FECLIBA;2025-09;0,127226;789;0;1578;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;7
2026-10;GUANTES CIRUGIA ESTERIL N°8 PL;IPR;12626;SIN GRUPO;2025-10;0,027285;169;0;338;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;8
2026-10;GUANTES CIRUGIA ESTERIL N°8 PL;IPR;2355;SWISS MEDICAL GROUP;2025-10;0,665757;4128;0;8255;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;8
2026-10;GUANTES CIRUGIA ESTERIL N°8 PL;IPR;6275;SIN GRUPO;2025-10;0,068213;423;0;846;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;8
2026-10;GUANTES CIRUGIA ESTERIL N°8 PL;IPR;8050;HOSPITALARIOS FECLIBA;2025-10;0,034106;211;0;423;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;8
2026-10;GUANTES CIRUGIA ESTERIL N°8 PL;IPR;8231;SIN GRUPO;2025-10;0,204638;1269;0;2538;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;8
2026-11;GUANTES CIRUGIA ESTERIL N°8 PL;IPR;2355;SWISS MEDICAL GROUP;2025-11;0,065421;406;0;811;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;9
2026-11;GUANTES CIRUGIA ESTERIL N°8 PL;IPR;8050;HOSPITALARIOS FECLIBA;2025-11;0,934579;5794;0;11589;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;9
2026-12;GUANTES CIRUGIA ESTERIL N°8 PL;IPR;12877;SIN GRUPO;2025-12;0,952381;5905;0;11810;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;10
2026-12;GUANTES CIRUGIA ESTERIL N°8 PL;IPR;2355;SWISS MEDICAL GROUP;2025-12;0,047619;295;0;590;SM4_DRO_DPM;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;10
2026-01;GUANTES CIRUGIA ESTERIL N°8 PL;IPU;13336;IPU JUJUY;2025-01;0,030073;632;0;1265;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;-1
2026-01;GUANTES CIRUGIA ESTERIL N°8 PL;IPU;2937;HOSPITAL PROVINCIA DE CORDOBA;2025-01;0,600782;12634;0;25268;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;-1
2026-01;GUANTES CIRUGIA ESTERIL N°8 PL;IPU;2962;SI.PRO.SA;2025-01;0,007518;158;0;316;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;-1
2026-01;GUANTES CIRUGIA ESTERIL N°8 PL;IPU;2963;SI.PRO.SA;2025-01;0,120292;2530;0;5059;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;-1
2026-01;GUANTES CIRUGIA ESTERIL N°8 PL;IPU;2967;SI.PRO.SA;2025-01;0,015036;316;0;632;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;-1
2026-01;GUANTES CIRUGIA ESTERIL N°8 PL;IPU;2971;SI.PRO.SA;2025-01;0,015036;316;0;632;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;-1
2026-01;GUANTES CIRUGIA ESTERIL N°8 PL;IPU;2972;SI.PRO.SA;2025-01;0,135328;2846;0;5692;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;-1
2026-01;GUANTES CIRUGIA ESTERIL N°8 PL;IPU;2982;SI.PRO.SA;2025-01;0,000752;16;0;32;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;-1
2026-01;GUANTES CIRUGIA ESTERIL N°8 PL;IPU;2983;SI.PRO.SA;2025-01;0,037591;791;0;1581;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;-1
2026-01;GUANTES CIRUGIA ESTERIL N°8 PL;IPU;2985;SI.PRO.SA;2025-01;0,003759;79;0;158;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;-1
2026-01;GUANTES CIRUGIA ESTERIL N°8 PL;IPU;2987;SI.PRO.SA;2025-01;0,007518;158;0;316;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;-1
2026-01;GUANTES CIRUGIA ESTERIL N°8 PL;IPU;6132;SI.PRO.SA;2025-01;0,003759;79;0;158;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;-1
2026-01;GUANTES CIRUGIA ESTERIL N°8 PL;IPU;6309;SI.PRO.SA;2025-01;0,022555;474;0;949;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;-1
2026-02;GUANTES CIRUGIA ESTERIL N°8 PL;IPU;13330;IPU JUJUY;2025-02;0,001369;28;0;57;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;0
2026-02;GUANTES CIRUGIA ESTERIL N°8 PL;IPU;13332;IPU JUJUY;2025-02;0,01369;284;0;569;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;0
2026-02;GUANTES CIRUGIA ESTERIL N°8 PL;IPU;13334;IPU JUJUY;2025-02;0,082138;1706;0;3413;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;0
2026-02;GUANTES CIRUGIA ESTERIL N°8 PL;IPU;13336;IPU JUJUY;2025-02;0,01369;284;0;569;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;0
2026-02;GUANTES CIRUGIA ESTERIL N°8 PL;IPU;13345;IPU JUJUY;2025-02;0,001369;28;0;57;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;0
2026-02;GUANTES CIRUGIA ESTERIL N°8 PL;IPU;13655;PROVINCIA DE NEUQUEN LH;2025-02;0,136896;2844;0;5688;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;0
2026-02;GUANTES CIRUGIA ESTERIL N°8 PL;IPU;2937;HOSPITAL PROVINCIA DE CORDOBA;2025-02;0,437548;9090;0;18179;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;0
2026-02;GUANTES CIRUGIA ESTERIL N°8 PL;IPU;2962;SI.PRO.SA;2025-02;0,043807;910;0;1820;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;0
2026-02;GUANTES CIRUGIA ESTERIL N°8 PL;IPU;2963;SI.PRO.SA;2025-02;0,005476;114;0;228;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;0
2026-02;GUANTES CIRUGIA ESTERIL N°8 PL;IPU;2967;SI.PRO.SA;2025-02;0,024641;512;0;1024;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;0
2026-02;GUANTES CIRUGIA ESTERIL N°8 PL;IPU;2968;SI.PRO.SA;2025-02;0,001369;28;0;57;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;0
2026-02;GUANTES CIRUGIA ESTERIL N°8 PL;IPU;2971;SI.PRO.SA;2025-02;0,010952;228;0;455;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;0
2026-02;GUANTES CIRUGIA ESTERIL N°8 PL;IPU;2972;SI.PRO.SA;2025-02;0,030117;626;0;1251;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;0
2026-02;GUANTES CIRUGIA ESTERIL N°8 PL;IPU;2973;SI.PRO.SA;2025-02;0,027379;569;0;1138;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;0
2026-02;GUANTES CIRUGIA ESTERIL N°8 PL;IPU;2981;SI.PRO.SA;2025-02;0,005476;114;0;228;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;0
2026-02;GUANTES CIRUGIA ESTERIL N°8 PL;IPU;2982;SI.PRO.SA;2025-02;0,000274;6;0;11;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;0
2026-02;GUANTES CIRUGIA ESTERIL N°8 PL;IPU;2983;SI.PRO.SA;2025-02;0,027379;569;0;1138;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;0
2026-02;GUANTES CIRUGIA ESTERIL N°8 PL;IPU;2987;SI.PRO.SA;2025-02;0,005476;114;0;228;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;0
2026-02;GUANTES CIRUGIA ESTERIL N°8 PL;IPU;2989;SI.PRO.SA;2025-02;0,002738;57;0;114;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;0
2026-02;GUANTES CIRUGIA ESTERIL N°8 PL;IPU;6309;SI.PRO.SA;2025-02;0,002738;57;0;114;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;0
2026-02;GUANTES CIRUGIA ESTERIL N°8 PL;IPU;6330;HOSPITAL PROVINCIA DE BS AS;2025-02;0,001369;28;0;57;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;0
2026-02;GUANTES CIRUGIA ESTERIL N°8 PL;IPU;8651;SIN GRUPO;2025-02;0,12411;2578;0;5157;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;0
2026-03;GUANTES CIRUGIA ESTERIL N°8 PL;IPU;13330;IPU JUJUY;2025-03;0,006142;126;0;253;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;1
2026-03;GUANTES CIRUGIA ESTERIL N°8 PL;IPU;13337;IPU JUJUY;2025-03;0,006142;126;0;253;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;1
2026-03;GUANTES CIRUGIA ESTERIL N°8 PL;IPU;13353;IPU JUJUY;2025-03;0,006142;126;0;253;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;1
2026-03;GUANTES CIRUGIA ESTERIL N°8 PL;IPU;2937;HOSPITAL PROVINCIA DE CORDOBA;2025-03;0,981575;20178;0;40356;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;1
2026-04;GUANTES CIRUGIA ESTERIL N°8 PL;IPU;13335;IPU JUJUY;2025-04;0,146886;2993;0;5985;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;2
2026-04;GUANTES CIRUGIA ESTERIL N°8 PL;IPU;13336;IPU JUJUY;2025-04;0,146886;2993;0;5985;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;2
2026-04;GUANTES CIRUGIA ESTERIL N°8 PL;IPU;13337;IPU JUJUY;2025-04;0,003672;75;0;150;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;2
2026-04;GUANTES CIRUGIA ESTERIL N°8 PL;IPU;13350;IPU JUJUY;2025-04;0,036722;748;0;1496;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;2
2026-04;GUANTES CIRUGIA ESTERIL N°8 PL;IPU;8651;SIN GRUPO;2025-04;0,665834;13565;0;27130;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;2
2026-05;GUANTES CIRUGIA ESTERIL N°8 PL;IPU;116667;SIN GRUPO;2025-05;0,44586;9014;0;18028;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;3
2026-05;GUANTES CIRUGIA ESTERIL N°8 PL;IPU;13332;IPU JUJUY;2025-05;0,038217;773;0;1545;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;3
2026-05;GUANTES CIRUGIA ESTERIL N°8 PL;IPU;13334;IPU JUJUY;2025-05;0,254777;5151;0;10302;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;3
2026-05;GUANTES CIRUGIA ESTERIL N°8 PL;IPU;13336;IPU JUJUY;2025-05;0,254777;5151;0;10302;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;3
2026-05;GUANTES CIRUGIA ESTERIL N°8 PL;IPU;13337;IPU JUJUY;2025-05;0,006369;129;0;258;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;3
2026-06;GUANTES CIRUGIA ESTERIL N°8 PL;IPU;116667;SIN GRUPO;2025-06;0,398605;8006;0;16011;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;4
2026-06;GUANTES CIRUGIA ESTERIL N°8 PL;IPU;13332;IPU JUJUY;2025-06;0,149477;3002;0;6004;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;4
2026-06;GUANTES CIRUGIA ESTERIL N°8 PL;IPU;13336;IPU JUJUY;2025-06;0,099651;2001;0;4003;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;4
2026-06;GUANTES CIRUGIA ESTERIL N°8 PL;IPU;13337;IPU JUJUY;2025-06;0,049826;1001;0;2001;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;4
2026-06;GUANTES CIRUGIA ESTERIL N°8 PL;IPU;13350;IPU JUJUY;2025-06;0,003488;70;0;140;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;4
2026-06;GUANTES CIRUGIA ESTERIL N°8 PL;IPU;13353;IPU JUJUY;2025-06;0,024913;500;0;1001;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;4
2026-06;GUANTES CIRUGIA ESTERIL N°8 PL;IPU;13359;IPU JUJUY;2025-06;0,249128;5003;0;10007;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;4
2026-06;GUANTES CIRUGIA ESTERIL N°8 PL;IPU;6330;HOSPITAL PROVINCIA DE BS AS;2025-06;0,024913;500;0;1001;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;4
2026-07;GUANTES CIRUGIA ESTERIL N°8 PL;IPU;13332;IPU JUJUY;2025-07;0,025263;505;0;1009;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;5
2026-07;GUANTES CIRUGIA ESTERIL N°8 PL;IPU;13334;IPU JUJUY;2025-07;0,084211;1682;0;3364;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;5
2026-07;GUANTES CIRUGIA ESTERIL N°8 PL;IPU;13336;IPU JUJUY;2025-07;0,042105;841;0;1682;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;5
2026-07;GUANTES CIRUGIA ESTERIL N°8 PL;IPU;13337;IPU JUJUY;2025-07;0,004211;84;0;168;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;5
2026-07;GUANTES CIRUGIA ESTERIL N°8 PL;IPU;13347;IPU JUJUY;2025-07;0,001053;21;0;42;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;5
2026-07;GUANTES CIRUGIA ESTERIL N°8 PL;IPU;13353;IPU JUJUY;2025-07;0,001053;21;0;42;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;5
2026-07;GUANTES CIRUGIA ESTERIL N°8 PL;IPU;2937;HOSPITAL PROVINCIA DE CORDOBA;2025-07;0,842105;16818;0;33635;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;5
2026-08;GUANTES CIRUGIA ESTERIL N°8 PL;IPU;116667;SIN GRUPO;2025-08;0,011822;235;0;470;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;6
2026-08;GUANTES CIRUGIA ESTERIL N°8 PL;IPU;13333;IPU JUJUY;2025-08;0,000709;14;0;28;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;6
2026-08;GUANTES CIRUGIA ESTERIL N°8 PL;IPU;13336;IPU JUJUY;2025-08;0,013908;276;0;553;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;6
2026-08;GUANTES CIRUGIA ESTERIL N°8 PL;IPU;2937;HOSPITAL PROVINCIA DE CORDOBA;2025-08;0,973561;19349;0;38697;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;6
2026-09;GUANTES CIRUGIA ESTERIL N°8 PL;IPU;13334;IPU JUJUY;2025-09;0,045819;907;0;1814;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;7
2026-09;GUANTES CIRUGIA ESTERIL N°8 PL;IPU;13336;IPU JUJUY;2025-09;0,02291;453;0;907;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;7
2026-09;GUANTES CIRUGIA ESTERIL N°8 PL;IPU;13337;IPU JUJUY;2025-09;0,002291;45;0;91;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;7
2026-09;GUANTES CIRUGIA ESTERIL N°8 PL;IPU;13353;IPU JUJUY;2025-09;0,001145;23;0;45;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;7
2026-09;GUANTES CIRUGIA ESTERIL N°8 PL;IPU;13359;IPU JUJUY;2025-09;0,011455;227;0;453;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;7
2026-09;GUANTES CIRUGIA ESTERIL N°8 PL;IPU;2938;HOSPITAL PROVINCIA DE CORDOBA;2025-09;0,91638;18138;0;36276;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;7
2026-10;GUANTES CIRUGIA ESTERIL N°8 PL;IPU;13334;IPU JUJUY;2025-10;0,062451;1232;0;2463;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;8
2026-10;GUANTES CIRUGIA ESTERIL N°8 PL;IPU;13352;IPU JUJUY;2025-10;0,000781;15;0;31;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;8
2026-10;GUANTES CIRUGIA ESTERIL N°8 PL;IPU;2938;HOSPITAL PROVINCIA DE CORDOBA;2025-10;0,936768;18476;0;36952;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;8
2026-11;GUANTES CIRUGIA ESTERIL N°8 PL;IPU;13334;IPU JUJUY;2025-11;0,769231;15126;0;30252;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;9
2026-11;GUANTES CIRUGIA ESTERIL N°8 PL;IPU;13353;IPU JUJUY;2025-11;0,038462;756;0;1513;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;9
2026-11;GUANTES CIRUGIA ESTERIL N°8 PL;IPU;13359;IPU JUJUY;2025-11;0,192308;3782;0;7563;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;9
2026-12;GUANTES CIRUGIA ESTERIL N°8 PL;IPU;13333;IPU JUJUY;2025-12;0,058824;1154;0;2308;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;10
2026-12;GUANTES CIRUGIA ESTERIL N°8 PL;IPU;13342;IPU JUJUY;2025-12;0,117647;2308;0;4615;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;10
2026-12;GUANTES CIRUGIA ESTERIL N°8 PL;IPU;13345;IPU JUJUY;2025-12;0,058824;1154;0;2308;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;10
2026-12;GUANTES CIRUGIA ESTERIL N°8 PL;IPU;13349;IPU JUJUY;2025-12;0,176471;3461;0;6923;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;10
2026-12;GUANTES CIRUGIA ESTERIL N°8 PL;IPU;13350;IPU JUJUY;2025-12;0,588235;11538;0;23075;SM1_IPU_OES;v4.4.0 (WMA+MeanReversion+BandCap);NORMAL;FAMILIA;;;;;;10
